ID,Itemsets
T4158,"brown bread,yogurt"
T4159,"rolls/buns,bottled beer"
T4160,"pastry,specialty bar"
T4161,"whole milk,butter"
T4162,"yogurt,other vegetables,baking powder,candy"
T4163,"sausage,whipped/sour cream"
T4164,"canned beer,pork"
T4165,"ham,misc. beverages"
T4166,"whole milk,pastry,seasonal products,berries,long life bakery product,yogurt,coffee"
T4167,"chocolate,other vegetables"
T4168,"rolls/buns,other vegetables"
T4169,"sausage,long life bakery product,beef,other vegetables,margarine"
T4170,"specialty chocolate,rolls/buns"
T4171,"pork,herbs"
T4172,"tropical fruit,chewing gum"
T4173,"citrus fruit,brown bread,ketchup"
T4174,"tropical fruit,whipped/sour cream"
T4175,"canned beer,fruit/vegetable juice"
T4176,"sausage,curd"
T4177,"waffles,pudding powder"
T4178,"butter milk,yogurt"
T4179,"white bread,hygiene articles"
T4180,"other vegetables,whole milk"
T4181,"long life bakery product,yogurt"
T4182,"frozen vegetables,whole milk"
T4183,"rolls/buns,napkins"
T4184,"other vegetables,frozen fish"
T4185,"tropical fruit,whole milk,shopping bags"
T4186,"butter,other vegetables"
T4187,"baking powder,bottled water"
T4188,"zwieback,bottled water"
T4189,"beverages,red/blush wine"
T4190,"whole milk,pastry"
T4191,"sausage,yogurt,tidbits"
T4192,"tropical fruit,whole milk"
T4193,"tropical fruit,soda"
T4194,"citrus fruit,margarine"
T4195,"bottled water,canned beer"
T4196,"yogurt,soda,yogurt"
T4197,"cocoa drinks,sliced cheese"
T4198,"coffee,specialty fat"
T4199,"pot plants,coffee,rolls/buns,hard cheese"
T4200,"hamburger meat,pastry"
T4201,"pork,tropical fruit"
T4202,"rolls/buns,citrus fruit,pot plants,yogurt,roll products ,fruit/vegetable juice"
T4203,"chicken,root vegetables"
T4204,"pastry,root vegetables"
T4205,"chicken,brown bread,soda"
T4206,"pork,hamburger meat,whole milk,whole milk,fruit/vegetable juice"
T4207,"ice cream,other vegetables"
T4208,"canned beer,beverages"
T4209,"pork,specialty chocolate"
T4210,"soda,sliced cheese"
T4211,"rolls/buns,other vegetables"
T4212,"citrus fruit,soda"
T4213,"rolls/buns,oil,yogurt"
T4214,"rolls/buns,fruit/vegetable juice,frozen vegetables,whipped/sour cream"
T4215,"root vegetables,spread cheese"
T4216,"sausage,other vegetables"
T4217,"butter,frozen vegetables"
T4218,"newspapers,soda,female sanitary products"
T4219,"whole milk,soda,hygiene articles,canned beer"
T4220,"soda,roll products ,seasonal products"
T4221,"rolls/buns,detergent,shopping bags"
T4222,"beef,shopping bags"
T4223,"whipped/sour cream,curd"
T4224,"root vegetables,pastry,other vegetables,rolls/buns"
T4225,"root vegetables,UHT-milk"
T4226,"butter,margarine"
T4227,"misc. beverages,fruit/vegetable juice"
T4228,"ham,bathroom cleaner"
T4229,"root vegetables,coffee,domestic eggs,soda"
T4230,"domestic eggs,specialty fat"
T4231,"flower (seeds),honey"
T4232,"sweet spreads,butter"
T4233,"rolls/buns,curd"
T4234,"pip fruit,specialty chocolate"
T4235,"condensed milk,pork,whole milk,pastry"
T4236,"rolls/buns,napkins,cream cheese ,shopping bags"
T4237,"sausage,pastry,ice cream"
T4238,"pet care,bottled water,soda"
T4239,"rum,onions"
T4240,"meat,yogurt"
T4241,"chicken,root vegetables,whole milk,rolls/buns"
T4242,"tropical fruit,root vegetables,candy,yogurt,rolls/buns"
T4243,"sausage,root vegetables,soda"
T4244,"whole milk,bottled water"
T4245,"fruit/vegetable juice,yogurt,pastry"
T4246,"fruit/vegetable juice,beverages"
T4247,"other vegetables,newspapers"
T4248,"berries,root vegetables"
T4249,"other vegetables,dessert"
T4250,"shopping bags,hygiene articles"
T4251,"soda,spices"
T4252,"soda,chewing gum,rolls/buns,flour"
T4253,"cream cheese ,pudding powder"
T4254,"soda,artif. sweetener,salty snack"
T4255,"napkins,chewing gum"
T4256,"long life bakery product,whipped/sour cream,bottled beer"
T4257,"bottled beer,bottled beer"
T4258,"spread cheese,brown bread"
T4259,"yogurt,other vegetables"
T4260,"berries,shopping bags"
T4261,"oil,bottled beer"
T4262,"photo/film,whole milk,shopping bags"
T4263,"coffee,soda"
T4264,"other vegetables,shopping bags,specialty bar"
T4265,"rolls/buns,onions,napkins"
T4266,"ham,yogurt"
T4267,"hamburger meat,rolls/buns,pip fruit,berries"
T4268,"bottled beer,tropical fruit"
T4269,"root vegetables,tropical fruit"
T4270,"pork,hamburger meat,soda,other vegetables,popcorn,brown bread,bottled water"
T4271,"pork,frozen vegetables"
T4272,"soda,mustard"
T4273,"bottled water,other vegetables"
T4274,"sausage,liquor"
T4275,"onions,whole milk"
T4276,"other vegetables,soda"
T4277,"pip fruit,butter,whole milk,other vegetables"
T4278,"sausage,other vegetables"
T4279,"butter milk,chocolate,berries,sweet spreads,butter,long life bakery product,napkins,white bread"
T4280,"frankfurter,mustard,shopping bags"
T4281,"shopping bags,soda"
T4282,"pork,canned beer"
T4283,"whipped/sour cream,whole milk"
T4284,"tropical fruit,chocolate"
T4285,"pastry,curd"
T4286,"rolls/buns,cling film/bags"
T4287,"long life bakery product,brown bread,popcorn"
T4288,"root vegetables,white bread,meat spreads"
T4289,"oil,chewing gum"
T4290,"rolls/buns,rolls/buns"
T4291,"whole milk,cake bar"
T4292,"yogurt,long life bakery product"
T4293,"whole milk,coffee,brandy"
T4294,"soda,shopping bags"
T4295,"pork,shopping bags"
T4296,"sausage,newspapers"
T4297,"tropical fruit,coffee,canned vegetables"
T4298,"soda,hygiene articles"
T4299,"rolls/buns,margarine"
T4300,"salty snack,pip fruit"
T4301,"bottled water,whipped/sour cream"
T4302,"meat,newspapers,cleaner"
T4303,"margarine,rolls/buns"
T4304,"herbs,onions,brown bread"
T4305,"whole milk,canned fish"
T4306,"frankfurter,other vegetables,bottled beer"
T4307,"citrus fruit,whipped/sour cream"
T4308,"citrus fruit,instant coffee"
T4309,"butter,rolls/buns,cream cheese ,flour"
T4310,"canned beer,other vegetables,yogurt"
T4311,"sausage,pork"
T4312,"pork,whipped/sour cream"
T4313,"beef,other vegetables"
T4314,"sausage,salty snack,brown bread,white bread,candles"
T4315,"meat,house keeping products"
T4316,"rolls/buns,grapes,shopping bags"
T4317,"hamburger meat,cookware,pastry"
T4318,"sausage,pip fruit,dish cleaner"
T4319,"beef,tropical fruit"
T4320,"beef,white wine,UHT-milk,butter milk"
T4321,"citrus fruit,ham,onions,yogurt,pasta,newspapers"
T4322,"canned beer,fruit/vegetable juice"
T4323,"pork,hard cheese"
T4324,"beef,tropical fruit"
T4325,"citrus fruit,domestic eggs"
T4326,"butter,margarine"
T4327,"domestic eggs,other vegetables,brown bread"
T4328,"bottled beer,nut snack"
T4329,"citrus fruit,whole milk"
T4330,"oil,fruit/vegetable juice,domestic eggs"
T4331,"pip fruit,pastry"
T4332,"whole milk,hard cheese,white bread"
T4333,"yogurt,salty snack"
T4334,"whole milk,flour,whole milk,margarine"
T4335,"soda,shopping bags"
T4336,"brown bread,whole milk,frozen vegetables,frozen meals"
T4337,"whole milk,bottled water,coffee"
T4338,"newspapers,other vegetables,yogurt"
T4339,"canned fish,yogurt"
T4340,"tropical fruit,whole milk"
T4341,"ice cream,yogurt"
T4342,"pastry,frozen fish"
T4343,"pip fruit,shopping bags"
T4344,"whipped/sour cream,meat spreads"
T4345,"whole milk,hard cheese"
T4346,"beverages,sausage"
T4347,"ice cream,beef,yogurt,canned beer"
T4348,"canned beer,curd"
T4349,"cat food,soda"
T4350,"hamburger meat,soda,hard cheese"
T4351,"frozen dessert,beef,citrus fruit,root vegetables"
T4352,"chicken,rolls/buns,other vegetables,margarine"
T4353,"ham,hamburger meat,whole milk,margarine"
T4354,"soda,sausage,yogurt,root vegetables"
T4355,"frankfurter,beef,red/blush wine,whole milk,frozen dessert"
T4356,"sausage,fruit/vegetable juice,pot plants"
T4357,"pip fruit,pet care,bottled water"
T4358,"salt,yogurt,rolls/buns,whole milk"
T4359,"yogurt,hygiene articles"
T4360,"detergent,newspapers,other vegetables,ketchup"
T4361,"root vegetables,other vegetables"
T4362,"frankfurter,red/blush wine"
T4363,"chicken,tropical fruit,whipped/sour cream"
T4364,"other vegetables,salt"
T4365,"citrus fruit,bottled beer,rolls/buns,hygiene articles,softener"
T4366,"citrus fruit,ham,canned beer,frozen vegetables,tropical fruit,other vegetables,yogurt,whole milk,onions"
T4367,"root vegetables,newspapers"
T4368,"tropical fruit,whipped/sour cream"
T4369,"sausage,chewing gum"
T4370,"berries,condensed milk"
T4371,"rolls/buns,margarine"
T4372,"whole milk,yogurt,semi-finished bread"
T4373,"rolls/buns,cake bar"
T4374,"ham,onions,baking powder"
T4375,"dessert,chewing gum"
T4376,"detergent,pet care"
T4377,"soda,whole milk"
T4378,"bottled water,soda"
T4379,"misc. beverages,salt"
T4380,"frankfurter,pickled vegetables,other vegetables"
T4381,"misc. beverages,citrus fruit,napkins"
T4382,"bottled water,yogurt,seasonal products"
T4383,"bottled beer,specialty chocolate"
T4384,"specialty chocolate,shopping bags"
T4385,"whole milk,frankfurter,candles,grapes,herbs,other vegetables,yogurt"
T4386,"other vegetables,cookware,canned beer,canned beer,frozen vegetables,butter,ice cream,bottled water"
T4387,"whole milk,root vegetables"
T4388,"tropical fruit,pip fruit,prosecco"
T4389,"citrus fruit,other vegetables"
T4390,"pork,butter"
T4391,"specialty bar,chocolate,packaged fruit/vegetables,domestic eggs,cream cheese "
T4392,"beef,sausage,oil,candles"
T4393,"bottled water,rolls/buns"
T4394,"coffee,whole milk,canned fruit"
T4395,"sausage,pip fruit"
T4396,"other vegetables,margarine"
T4397,"frozen vegetables,yogurt"
T4398,"whole milk,root vegetables,soda"
T4399,"pot plants,bottled water,yogurt"
T4400,"canned beer,rolls/buns"
T4401,"other vegetables,candy"
T4402,"pip fruit,root vegetables"
T4403,"rolls/buns,pastry"
T4404,"ham,pastry"
T4405,"dessert,dishes"
T4406,"coffee,rolls/buns"
T4407,"curd,curd"
T4408,"semi-finished bread,dish cleaner"
T4409,"rolls/buns,rolls/buns,sugar"
T4410,"chocolate,baking powder"
T4411,"citrus fruit,rolls/buns,whole milk"
T4412,"meat,chicken,yogurt,pip fruit"
T4413,"misc. beverages,rice,soda"
T4414,"chicken,soda,frozen meals"
T4415,"sausage,soda,candy"
T4416,"sausage,sliced cheese,salty snack"
T4417,"zwieback,tropical fruit"
T4418,"bottled beer,yogurt"
T4419,"pork,berries"
T4420,"curd,whole milk"
T4421,"frankfurter,yogurt"
T4422,"pip fruit,canned beer"
T4423,"berries,newspapers"
T4424,"frankfurter,margarine,whole milk,soda,margarine,brown bread,margarine,frozen vegetables"
T4425,"specialty fat,red/blush wine"
T4426,"whole milk,margarine,soda,softener"
T4427,"fruit/vegetable juice,herbs"
T4428,"pork,rolls/buns"
T4429,"candles,chewing gum"
T4430,"soda,brandy"
T4431,"other vegetables,margarine"
T4432,"condensed milk,butter"
T4433,"meat,butter,frozen dessert"
T4434,"specialty vegetables,yogurt"
T4435,"onions,cat food"
T4436,"other vegetables,specialty chocolate"
T4437,"other vegetables,curd"
T4438,"other vegetables,candy"
T4439,"root vegetables,brown bread"
T4440,"sliced cheese,soda"
T4441,"artif. sweetener,curd"
T4442,"sausage,rolls/buns"
T4443,"rolls/buns,dessert"
T4444,"canned beer,citrus fruit"
T4445,"root vegetables,grapes"
T4446,"frankfurter,other vegetables"
T4447,"pork,specialty bar,soda"
T4448,"pork,specialty chocolate"
T4449,"bottled beer,whole milk"
T4450,"bottled beer,citrus fruit,frozen potato products,fruit/vegetable juice,sugar,sauces"
T4451,"frankfurter,soda"
T4452,"beef,yogurt"
T4453,"fish,specialty chocolate"
T4454,"whole milk,liquor (appetizer)"
T4455,"rolls/buns,berries"
T4456,"citrus fruit,white bread,processed cheese"
T4457,"rolls/buns,rolls/buns"
T4458,"light bulbs,pastry,UHT-milk,baking powder"
T4459,"curd,cake bar,ketchup"
T4460,"canned beer,onions"
T4461,"citrus fruit,coffee"
T4462,"domestic eggs,roll products "
T4463,"root vegetables,baking powder"
T4464,"semi-finished bread,margarine,butter"
T4465,"hamburger meat,whole milk"
T4466,"sausage,pork,yogurt,napkins"
T4467,"bottled water,whole milk"
T4468,"soda,root vegetables,semi-finished bread"
T4469,"ham,cream cheese "
T4470,"berries,white bread"
T4471,"citrus fruit,yogurt"
T4472,"tropical fruit,pastry,newspapers"
T4473,"oil,brown bread,oil,seasonal products"
T4474,"sausage,rolls/buns"
T4475,"instant coffee,candles"
T4476,"canned beer,whole milk"
T4477,"fruit/vegetable juice,root vegetables"
T4478,"root vegetables,pastry"
T4479,"pot plants,soda,hygiene articles"
T4480,"soda,specialty cheese,napkins"
T4481,"newspapers,shopping bags"
T4482,"packaged fruit/vegetables,sweet spreads"
T4483,"frankfurter,butter,specialty bar,yogurt"
T4484,"pet care,flour,coffee,napkins"
T4485,"whole milk,salty snack,pip fruit,whole milk"
T4486,"pip fruit,bottled beer"
T4487,"ham,bottled beer"
T4488,"yogurt,tropical fruit"
T4489,"canned beer,tropical fruit"
T4490,"meat,rolls/buns,pastry"
T4491,"onions,citrus fruit,frozen vegetables,coffee"
T4492,"UHT-milk,whole milk"
T4493,"frankfurter,soda,soda"
T4494,"whole milk,hard cheese"
T4495,"curd,photo/film"
T4496,"other vegetables,rolls/buns"
T4497,"canned beer,butter"
T4498,"onions,pip fruit,dog food"
T4499,"kitchen towels,sliced cheese"
T4500,"fruit/vegetable juice,specialty chocolate,Instant food products"
T4501,"citrus fruit,red/blush wine"
T4502,"frankfurter,chocolate"
T4503,"frozen vegetables,onions"
T4504,"berries,bottled beer"
T4505,"citrus fruit,yogurt"
T4506,"newspapers,hard cheese"
T4507,"margarine,yogurt"
T4508,"white wine,specialty cheese"
T4509,"coffee,roll products "
T4510,"soda,whole milk"
T4511,"sausage,yogurt"
T4512,"yogurt,long life bakery product,newspapers"
T4513,"other vegetables,specialty chocolate"
T4514,"specialty chocolate,whole milk"
T4515,"soda,brown bread"
T4516,"ham,whole milk"
T4517,"citrus fruit,canned beer,waffles,chocolate,dish cleaner"
T4518,"citrus fruit,onions"
T4519,"whole milk,bottled beer"
T4520,"grapes,canned fish"
T4521,"frankfurter,frozen vegetables"
T4522,"other vegetables,whole milk"
T4523,"bottled beer,cream cheese ,chocolate"
T4524,"whole milk,pork,other vegetables,domestic eggs"
T4525,"pip fruit,tropical fruit,waffles,root vegetables"
T4526,"root vegetables,pip fruit"
T4527,"napkins,root vegetables,sliced cheese"
T4528,"dessert,onions"
T4529,"whole milk,specialty cheese"
T4530,"turkey,frozen potato products,butter,frozen dessert"
T4531,"frankfurter,ham,tropical fruit,misc. beverages,tropical fruit,photo/film,specialty chocolate,frozen fish"
T4532,"tropical fruit,yogurt,brown bread,shopping bags"
T4533,"chicken,coffee,newspapers"
T4534,"frankfurter,white bread"
T4535,"pip fruit,canned vegetables"
T4536,"beef,hygiene articles"
T4537,"rolls/buns,whole milk"
T4538,"soda,yogurt"
T4539,"root vegetables,soda"
T4540,"rolls/buns,pastry"
T4541,"beef,butter milk"
T4542,"tropical fruit,yogurt,misc. beverages"
T4543,"tropical fruit,salty snack"
T4544,"domestic eggs,soda"
T4545,"brown bread,rolls/buns,processed cheese"
T4546,"butter,waffles"
T4547,"citrus fruit,oil,specialty chocolate"
T4548,"other vegetables,rice,specialty fat"
T4549,"pot plants,rolls/buns"
T4550,"newspapers,canned beer"
T4551,"frozen meals,instant coffee,specialty chocolate"
T4552,"canned beer,shopping bags"
T4553,"brown bread,sausage,yogurt,butter milk,canned beer,frozen vegetables,curd,cake bar"
T4554,"pip fruit,margarine"
T4555,"canned beer,roll products ,root vegetables,flower (seeds)"
T4556,"rolls/buns,soda,other vegetables,vinegar"
T4557,"rolls/buns,pip fruit,rolls/buns,rolls/buns"
T4558,"whole milk,meat,yogurt,yogurt,yogurt"
T4559,"citrus fruit,waffles"
T4560,"frankfurter,specialty bar"
T4561,"soda,whole milk"
T4562,"cat food,sparkling wine"
T4563,"hamburger meat,yogurt,curd cheese,frozen meals,mustard,soda,white wine,butter"
T4564,"coffee,other vegetables"
T4565,"whole milk,butter"
T4566,"beverages,margarine,napkins,napkins"
T4567,"tropical fruit,sausage,ham,root vegetables,turkey,pastry,pasta,soda"
T4568,"pork,long life bakery product"
T4569,"other vegetables,yogurt,yogurt"
T4570,"tropical fruit,other vegetables"
T4571,"other vegetables,salty snack"
T4572,"beef,soda"
T4573,"rolls/buns,red/blush wine,chocolate"
T4574,"hamburger meat,coffee"
T4575,"citrus fruit,pastry"
T4576,"specialty bar,sliced cheese"
T4577,"shopping bags,sparkling wine"
T4578,"liquor (appetizer),yogurt,specialty chocolate,rolls/buns"
T4579,"citrus fruit,candy"
T4580,"root vegetables,napkins"
T4581,"other vegetables,instant coffee,instant coffee,hygiene articles"
T4582,"coffee,shopping bags"
T4583,"photo/film,white bread"
T4584,"turkey,semi-finished bread"
T4585,"whole milk,butter,newspapers"
T4586,"rolls/buns,soda"
T4587,"chewing gum,ice cream"
T4588,"root vegetables,pastry"
T4589,"root vegetables,soda"
T4590,"other vegetables,bottled water"
T4591,"canned beer,other vegetables,salty snack"
T4592,"yogurt,bathroom cleaner"
T4593,"whole milk,processed cheese"
T4594,"sliced cheese,whole milk"
T4595,"meat spreads,mayonnaise"
T4596,"whole milk,fruit/vegetable juice"
T4597,"whole milk,citrus fruit,shopping bags,white wine,soda,yogurt"
T4598,"beef,female sanitary products"
T4599,"chicken,margarine,yogurt"
T4600,"whole milk,ice cream"
T4601,"citrus fruit,root vegetables,whole milk,chewing gum,coffee,shopping bags"
T4602,"chicken,butter,rolls/buns,shopping bags,soda"
T4603,"bottled beer,brown bread,whole milk,misc. beverages"
T4604,"sausage,bottled beer"
T4605,"specialty bar,candy,root vegetables,ice cream"
T4606,"rolls/buns,curd,cat food"
T4607,"sausage,other vegetables,shopping bags,napkins"
T4608,"berries,other vegetables,fruit/vegetable juice,whole milk,specialty bar"
T4609,"frankfurter,soda,whole milk,whole milk,flour"
T4610,"beverages,UHT-milk"
T4611,"other vegetables,shopping bags"
T4612,"coffee,other vegetables,specialty cheese"
T4613,"napkins,popcorn"
T4614,"whole milk,sliced cheese"
T4615,"processed cheese,other vegetables"
T4616,"tropical fruit,semi-finished bread"
T4617,"white wine,Instant food products"
T4618,"bottled water,newspapers"
T4619,"ice cream,chocolate,seasonal products"
T4620,"rolls/buns,domestic eggs"
T4621,"bottled water,dental care"
T4622,"whole milk,yogurt"
T4623,"herbs,whole milk"
T4624,"ham,specialty chocolate,soft cheese"
T4625,"roll products ,oil,UHT-milk"
T4626,"spread cheese,specialty cheese,dish cleaner"
T4627,"yogurt,domestic eggs"
T4628,"packaged fruit/vegetables,specialty bar,whipped/sour cream"
T4629,"whipped/sour cream,yogurt"
T4630,"soda,dishes"
T4631,"butter,fruit/vegetable juice"
T4632,"misc. beverages,UHT-milk,white bread"
T4633,"sausage,shopping bags,soda,butter,dessert,soda"
T4634,"meat,coffee"
T4635,"citrus fruit,bottled water,white wine,rolls/buns"
T4636,"newspapers,processed cheese"
T4637,"shopping bags,dessert,other vegetables,bottled water,margarine"
T4638,"yogurt,long life bakery product,onions,hygiene articles,sugar"
T4639,"whole milk,pastry,fruit/vegetable juice"
T4640,"rolls/buns,bottled water,other vegetables,finished products,other vegetables,butter,yogurt,rolls/buns,citrus fruit"
T4641,"tropical fruit,canned fish"
T4642,"UHT-milk,tropical fruit"
T4643,"hard cheese,rolls/buns,white wine"
T4644,"tropical fruit,root vegetables"
T4645,"other vegetables,berries,organic products"
T4646,"sausage,citrus fruit,whole milk,butter milk,salty snack,dessert,specialty chocolate"
T4647,"pickled vegetables,soda,chewing gum,yogurt"
T4648,"soda,packaged fruit/vegetables,butter milk"
T4649,"sausage,pot plants"
T4650,"sausage,tea"
T4651,"white bread,frozen vegetables,soda"
T4652,"frozen vegetables,dishes,root vegetables,pastry"
T4653,"coffee,other vegetables,margarine,domestic eggs"
T4654,"chewing gum,whole milk,bottled beer,ready soups"
T4655,"herbs,yogurt,prosecco"
T4656,"curd,whipped/sour cream"
T4657,"cream cheese ,female sanitary products"
T4658,"whole milk,liquor (appetizer)"
T4659,"other vegetables,cereals,cleaner"
T4660,"pork,cake bar"
T4661,"white bread,frozen vegetables"
T4662,"bottled beer,pasta"
T4663,"chicken,cream"
T4664,"UHT-milk,canned beer"
T4665,"berries,coffee,margarine"
T4666,"rolls/buns,salty snack"
T4667,"rolls/buns,curd"
T4668,"sausage,pastry"
T4669,"root vegetables,yogurt"
T4670,"soda,soda"
T4671,"root vegetables,chocolate"
T4672,"candy,spread cheese"
T4673,"frozen vegetables,cookware"
T4674,"chewing gum,spread cheese"
T4675,"soda,brown bread,rolls/buns,sliced cheese"
T4676,"chicken,flower soil/fertilizer"
T4677,"rolls/buns,canned beer"
T4678,"pickled vegetables,Instant food products"
T4679,"curd,cream cheese ,hygiene articles"
T4680,"tropical fruit,cooking chocolate"
T4681,"tropical fruit,other vegetables"
T4682,"fish,root vegetables,tropical fruit,other vegetables"
T4683,"whole milk,house keeping products"
T4684,"pip fruit,long life bakery product"
T4685,"sausage,soda"
T4686,"shopping bags,coffee"
T4687,"cream cheese ,frankfurter,root vegetables,yogurt"
T4688,"soda,specialty cheese,candy"
T4689,"whole milk,ham"
T4690,"whole milk,chocolate,roll products "
T4691,"berries,brown bread"
T4692,"other vegetables,other vegetables"
T4693,"other vegetables,sausage"
T4694,"tropical fruit,canned beer,detergent,bottled water"
T4695,"canned beer,brown bread,herbs,pastry"
T4696,"ice cream,photo/film,flour"
T4697,"canned beer,cereals"
T4698,"grapes,frozen meals,flower (seeds)"
T4699,"whipped/sour cream,specialty chocolate"
T4700,"white bread,domestic eggs"
T4701,"pot plants,other vegetables"
T4702,"yogurt,berries"
T4703,"tropical fruit,long life bakery product"
T4704,"whole milk,newspapers"
T4705,"dessert,zwieback"
T4706,"pip fruit,other vegetables"
T4707,"whole milk,waffles"
T4708,"cream cheese ,yogurt,bottled beer,bottled beer"
T4709,"citrus fruit,flour"
T4710,"sliced cheese,domestic eggs"
T4711,"pastry,rolls/buns"
T4712,"rolls/buns,seasonal products"
T4713,"oil,shopping bags"
T4714,"pastry,rolls/buns"
T4715,"root vegetables,canned fish,hygiene articles"
T4716,"salty snack,whole milk,softener,Instant food products"
T4717,"pip fruit,pet care"
T4718,"chewing gum,cream cheese ,waffles"
T4719,"bottled beer,margarine"
T4720,"beverages,sausage,whole milk,citrus fruit,whole milk"
T4721,"coffee,whole milk"
T4722,"red/blush wine,specialty bar,rolls/buns"
T4723,"pork,pip fruit,chocolate"
T4724,"newspapers,soups"
T4725,"other vegetables,pip fruit"
T4726,"citrus fruit,beef,citrus fruit,whipped/sour cream,dishes,bottled beer,whole milk"
T4727,"chicken,pastry"
T4728,"margarine,rolls/buns"
T4729,"tropical fruit,rolls/buns,zwieback"
T4730,"citrus fruit,pickled vegetables"
T4731,"root vegetables,beef"
T4732,"soda,other vegetables"
T4733,"frankfurter,brown bread"
T4734,"whipped/sour cream,sausage,root vegetables,soda"
T4735,"pork,whole milk,other vegetables"
T4736,"sausage,dessert"
T4737,"whole milk,flour"
T4738,"sausage,sugar"
T4739,"beef,soda"
T4740,"tropical fruit,rolls/buns"
T4741,"whipped/sour cream,hygiene articles"
T4742,"citrus fruit,fruit/vegetable juice"
T4743,"whole milk,whipped/sour cream,long life bakery product"
T4744,"cream cheese ,candy"
T4745,"whole milk,bottled water"
T4746,"jam,root vegetables"
T4747,"fruit/vegetable juice,butter,rolls/buns"
T4748,"dish cleaner,grapes,ketchup"
T4749,"coffee,margarine"
T4750,"sausage,whole milk"
T4751,"turkey,photo/film,mayonnaise"
T4752,"whole milk,misc. beverages"
T4753,"dessert,bottled water"
T4754,"canned beer,yogurt,white bread"
T4755,"yogurt,rolls/buns"
T4756,"root vegetables,shopping bags"
T4757,"semi-finished bread,other vegetables"
T4758,"candy,coffee"
T4759,"specialty chocolate,hamburger meat,frozen fish"
T4760,"rolls/buns,dog food"
T4761,"rolls/buns,rubbing alcohol,pastry"
T4762,"butter milk,margarine"
T4763,"frankfurter,tropical fruit,mustard"
T4764,"pork,rolls/buns"
T4765,"soft cheese,pork,white bread,fruit/vegetable juice"
T4766,"pip fruit,whole milk"
T4767,"citrus fruit,whole milk,bottled water"
T4768,"butter,whipped/sour cream,rolls/buns"
T4769,"processed cheese,whole milk,rolls/buns,margarine"
T4770,"misc. beverages,dessert,spread cheese,onions,coffee"
T4771,"sausage,berries"
T4772,"coffee,bottled water,roll products "
T4773,"sausage,white bread,coffee"
T4774,"whole milk,white bread"
T4775,"sausage,herbs"
T4776,"yogurt,domestic eggs"
T4777,"whole milk,other vegetables"
T4778,"fish,bottled beer"
T4779,"sausage,rolls/buns,pot plants,snack products"
T4780,"processed cheese,brown bread,house keeping products"
T4781,"frankfurter,whole milk,margarine"
T4782,"bottled beer,curd,kitchen towels"
T4783,"tropical fruit,mayonnaise,other vegetables,meat,roll products ,napkins,frozen meals,newspapers"
T4784,"soda,butter"
T4785,"whipped/sour cream,misc. beverages"
T4786,"berries,pastry"
T4787,"root vegetables,whipped/sour cream"
T4788,"soda,yogurt"
T4789,"soda,rolls/buns"
T4790,"citrus fruit,brown bread,cat food"
T4791,"onions,domestic eggs,long life bakery product,pastry"
T4792,"sugar,bottled beer,packaged fruit/vegetables,bottled water"
T4793,"sausage,processed cheese"
T4794,"specialty bar,domestic eggs"
T4795,"whole milk,rolls/buns,waffles"
T4796,"soda,frozen dessert,pickled vegetables"
T4797,"bottled water,butter milk"
T4798,"dog food,chewing gum,coffee"
T4799,"rolls/buns,misc. beverages"
T4800,"newspapers,cookware"
T4801,"pork,pip fruit"
T4802,"hamburger meat,whipped/sour cream"
T4803,"berries,curd,specialty cheese"
T4804,"canned beer,cream cheese "
T4805,"whole milk,pastry"
T4806,"canned beer,salty snack"
T4807,"whole milk,pastry,chewing gum,shopping bags"
T4808,"other vegetables,spread cheese"
T4809,"whole milk,rolls/buns,canned fish"
T4810,"other vegetables,whole milk"
T4811,"yogurt,baking powder"
T4812,"root vegetables,margarine,rolls/buns"
T4813,"fruit/vegetable juice,pot plants"
T4814,"fish,tropical fruit,red/blush wine,cream cheese "
T4815,"root vegetables,other vegetables"
T4816,"tropical fruit,frozen vegetables,whole milk,snack products"
T4817,"finished products,root vegetables"
T4818,"specialty cheese,misc. beverages"
T4819,"turkey,newspapers"
T4820,"frankfurter,sausage,whole milk,domestic eggs,fruit/vegetable juice"
T4821,"beverages,domestic eggs,soda,butter milk"
T4822,"root vegetables,whole milk"
T4823,"frankfurter,whole milk,other vegetables,root vegetables"
T4824,"beef,root vegetables,frozen potato products,butter,newspapers"
T4825,"rolls/buns,bottled water,vinegar"
T4826,"sausage,white bread"
T4827,"whole milk,pip fruit,frozen vegetables,soda"
T4828,"chicken,other vegetables"
T4829,"tropical fruit,cake bar"
T4830,"ice cream,dog food"
T4831,"ham,white bread,long life bakery product"
T4832,"other vegetables,rolls/buns"
T4833,"berries,fruit/vegetable juice"
T4834,"pastry,brown bread"
T4835,"chicken,waffles,pip fruit,tropical fruit,pastry,bottled water,shopping bags,bottled water"
T4836,"hamburger meat,red/blush wine"
T4837,"other vegetables,whole milk"
T4838,"ice cream,whipped/sour cream"
T4839,"yogurt,newspapers"
T4840,"rolls/buns,soda"
T4841,"whole milk,hard cheese"
T4842,"UHT-milk,soft cheese"
T4843,"frozen meals,canned vegetables"
T4844,"domestic eggs,chocolate"
T4845,"specialty bar,soda"
T4846,"fruit/vegetable juice,packaged fruit/vegetables"
T4847,"frozen fish,whipped/sour cream"
T4848,"root vegetables,root vegetables"
T4849,"other vegetables,whole milk"
T4850,"whole milk,frozen vegetables"
T4851,"whole milk,onions"
T4852,"pip fruit,whipped/sour cream"
