ID,Itemsets
T1186,"Milk,Coffee Powder,Lassi,Tea Powder,Cheese,Butter,Ghee,Yougurt,Sweet,"
T1187,"Bread,Butter,"
T1188,"Lassi,Cheese,Ghee,"
T1189,"Tea Powder,Bread,Yougurt,Sugar,Milk,Panner,Cheese,"
T1190,"Bread,Lassi,Sugar,"
T1191,"Bread,Lassi,Butter,Ghee,Cheese,"
T1192,"Ghee,Sweet,Yougurt,Butter,Milk,Bread,Panner,"
T1193,"Sugar,Bread,Sweet,Milk,Butter,Lassi,Yougurt,"
T1194,"Bread,Milk,Tea Powder,Butter,Panner,"
T1195,"Bread,Cheese,Coffee Powder,Ghee,Panner,Milk,"
T1196,"Yougurt,Tea Powder,Lassi,Cheese,Butter,Panner,Sweet,"
T1197,"Yougurt,Bread,Panner,Tea Powder,Ghee,Butter,"
T1198,"Sweet,Coffee Powder,Ghee,Butter,Panner,Lassi,Yougurt,"
T1199,"Tea Powder,Milk,Cheese,Lassi,Sweet,Panner,Bread,Sugar,Yougurt,"
T1200,"Ghee,Sugar,Panner,Cheese,Yougurt,"
T1201,"Butter,Sugar,Ghee,Panner,"
T1202,"Bread,Milk,Tea Powder,Sweet,Coffee Powder,Lassi,Panner,Ghee,"
T1203,"Milk,Yougurt,Sugar,Lassi,"
T1204,"Ghee,Milk,Yougurt,Bread,Panner,Tea Powder,Cheese,"
T1205,"Milk,Lassi,Coffee Powder,"
T1206,"Tea Powder,Yougurt,Butter,Coffee Powder,Milk,Sugar,Bread,"
T1207,"Panner,Butter,Sweet,Sugar,Tea Powder,Yougurt,Coffee Powder,Bread,"
T1208,"Milk,Panner,Bread,Lassi,Tea Powder,Ghee,Sugar,Butter,"
T1209,"Coffee Powder,Butter,Panner,Lassi,"
T1210,"Butter,Yougurt,Milk,"
T1211,"Yougurt,Butter,Panner,Milk,"
T1212,"Bread,Lassi,Sweet,Milk,Panner,"
T1213,"Coffee Powder,Sugar,Sweet,Bread,Panner,Cheese,Butter,Yougurt,Lassi,"
T1214,"Ghee,Sugar,"
T1215,"Milk,Coffee Powder,Butter,Yougurt,Sweet,Panner,Ghee,"
T1216,"Ghee,Yougurt,Coffee Powder,Sweet,Milk,Lassi,Sugar,Butter,"
T1217,"Yougurt,Coffee Powder,Sugar,Panner,Bread,Sweet,Lassi,Milk,Cheese,"
T1218,"Coffee Powder,Sweet,Ghee,Cheese,Butter,Sugar,"
T1219,"Panner,Sugar,Yougurt,Tea Powder,Milk,Ghee,Coffee Powder,Cheese,"
T1220,"Coffee Powder,Lassi,Cheese,Milk,"
T1221,"Panner,Lassi,Tea Powder,"
T1222,"Cheese,Sugar,Lassi,"
T1223,"Butter,Milk,Yougurt,Coffee Powder,Cheese,Panner,Sugar,Sweet,"
T1224,"Sugar,Bread,Butter,Panner,Cheese,Milk,"
T1225,"Sugar,Butter,Yougurt,Panner,Bread,Coffee Powder,"
T1226,"Ghee,Coffee Powder,Panner,Milk,"
T1227,"Panner,Coffee Powder,Milk,Tea Powder,Bread,Cheese,Sugar,"
T1228,"Bread,Yougurt,Lassi,Tea Powder,Coffee Powder,"
T1229,"Sweet,Cheese,Butter,Milk,Coffee Powder,Tea Powder,Lassi,Sugar,"
T1230,"Lassi,Tea Powder,Bread,"
T1231,"Milk,Panner,Butter,Ghee,Yougurt,"
T1232,"Yougurt,Sugar,Butter,Sweet,Cheese,Bread,"
T1233,"Yougurt,Tea Powder,Cheese,Ghee,"
T1234,"Bread,Sweet,Tea Powder,Ghee,Milk,Coffee Powder,Butter,Cheese,"
T1235,"Coffee Powder,Ghee,Lassi,Sweet,Panner,"
T1236,"Sugar,Lassi,Butter,Sweet,Yougurt,Ghee,Bread,"
T1237,"Sweet,Cheese,Lassi,Yougurt,Milk,Coffee Powder,"
T1238,"Ghee,Milk,Cheese,Bread,Sugar,"
T1239,"Sweet,Panner,Butter,Coffee Powder,Cheese,"
T1240,"Sugar,Yougurt,Panner,Bread,Milk,"
T1241,"Sweet,Yougurt,Lassi,"
T1242,"Coffee Powder,Cheese,Butter,Panner,Ghee,"
T1243,"Milk,Ghee,"
T1244,"Cheese,Sweet,"
T1245,"Sweet,Tea Powder,Sugar,Ghee,Panner,Milk,"
T1246,"Panner,Lassi,Butter,Ghee,"
T1247,"Milk,Ghee,Butter,Yougurt,Coffee Powder,Tea Powder,"
T1248,"Coffee Powder,Tea Powder,Sweet,Bread,Lassi,Yougurt,"
T1249,"Lassi,Ghee,Coffee Powder,Yougurt,"
T1250,"Coffee Powder,Lassi,"
T1251,"Lassi,Coffee Powder,Bread,Butter,Sugar,Ghee,"
T1252,"Milk,Cheese,Bread,Sugar,Ghee,Panner,Tea Powder,Yougurt,Sweet,"
T1253,"Panner,Coffee Powder,Sweet,Milk,Sugar,"
T1254,"Coffee Powder,Milk,Cheese,"
T1255,"Butter,Tea Powder,Panner,Milk,Sweet,Sugar,Cheese,"
T1256,"Yougurt,Lassi,Bread,Ghee,Sweet,"
T1257,"Coffee Powder,Lassi,Cheese,Butter,Ghee,"
T1258,"Coffee Powder,Tea Powder,Panner,Yougurt,Ghee,Lassi,Sugar,Sweet,"
T1259,"Panner,Ghee,Tea Powder,Sweet,Bread,Milk,Butter,Sugar,Coffee Powder,"
T1260,"Coffee Powder,Sugar,Tea Powder,"
T1261,"Ghee,Lassi,Tea Powder,Yougurt,Cheese,"
T1262,"Tea Powder,Milk,Yougurt,Cheese,Panner,"
T1263,"Milk,Panner,Sweet,Tea Powder,Coffee Powder,"
T1264,"Butter,Coffee Powder,Yougurt,Bread,Tea Powder,Ghee,Sweet,"
T1265,"Sweet,Ghee,Lassi,Bread,Yougurt,Cheese,"
T1266,"Sugar,Milk,Sweet,Butter,Bread,"
T1267,"Cheese,Yougurt,"
T1268,"Cheese,Tea Powder,Lassi,Milk,Bread,Coffee Powder,Panner,Ghee,Butter,"
T1269,"Ghee,Milk,Cheese,Bread,Panner,"
T1270,"Ghee,Butter,Tea Powder,Yougurt,Coffee Powder,Panner,"
T1271,"Yougurt,Butter,Panner,"
T1272,"Panner,Sugar,Butter,Sweet,Tea Powder,Bread,Milk,Coffee Powder,Yougurt,"
T1273,"Bread,Coffee Powder,Milk,Cheese,Sweet,Ghee,Panner,"
T1274,"Bread,Butter,Ghee,Cheese,Sweet,"
T1275,"Tea Powder,Bread,"
T1276,"Yougurt,Panner,"
T1277,"Tea Powder,Ghee,Sugar,Bread,Panner,Coffee Powder,Sweet,Yougurt,Milk,"
T1278,"Bread,Cheese,Tea Powder,Sugar,"
T1279,"Butter,Yougurt,Cheese,Sugar,Sweet,"
T1280,"Panner,Coffee Powder,Bread,Ghee,Lassi,"
T1281,"Sweet,Sugar,Panner,Yougurt,Milk,Butter,Coffee Powder,Bread,"
T1282,"Bread,Lassi,Sugar,Ghee,Cheese,"
T1283,"Tea Powder,Sweet,Coffee Powder,Lassi,Milk,Cheese,Yougurt,"
T1284,"Coffee Powder,Butter,Sweet,Yougurt,Tea Powder,Lassi,Sugar,Cheese,"
T1285,"Lassi,Sugar,Ghee,Milk,Cheese,Tea Powder,"
T1286,"Bread,Ghee,Sugar,"
T1287,"Butter,Bread,Ghee,Sweet,Coffee Powder,Cheese,"
T1288,"Milk,Coffee Powder,Tea Powder,Sugar,Lassi,"
T1289,"Butter,Ghee,"
T1290,"Yougurt,Lassi,Ghee,Milk,Panner,Tea Powder,"
T1291,"Coffee Powder,Butter,Tea Powder,Panner,"
T1292,"Milk,Coffee Powder,Sugar,"
T1293,"Yougurt,Lassi,Panner,Tea Powder,"
T1294,"Milk,Coffee Powder,Yougurt,"
T1295,"Sweet,Ghee,Cheese,Butter,"
T1296,"Sweet,Tea Powder,Coffee Powder,Cheese,Yougurt,Butter,Lassi,"
T1297,"Cheese,Lassi,Sugar,Sweet,Coffee Powder,Bread,"
T1298,"Bread,Sugar,Butter,Lassi,Cheese,Coffee Powder,Sweet,Ghee,"
T1299,"Cheese,Ghee,Panner,"
T1300,"Panner,Butter,Lassi,"
T1301,"Sugar,Coffee Powder,"
T1302,"Sugar,Tea Powder,Panner,Coffee Powder,Ghee,Milk,"
T1303,"Cheese,Butter,Ghee,Yougurt,"
T1304,"Yougurt,Milk,Cheese,Bread,Lassi,Tea Powder,Ghee,"
T1305,"Ghee,Yougurt,Tea Powder,Sweet,Coffee Powder,Sugar,Milk,"
T1306,"Butter,Sweet,Bread,Cheese,Milk,Yougurt,"
T1307,"Milk,Yougurt,"
T1308,"Milk,Coffee Powder,Ghee,Sugar,"
T1309,"Panner,Butter,Lassi,Bread,Sugar,"
T1310,"Bread,Sweet,Ghee,Panner,Butter,Sugar,"
T1311,"Panner,Tea Powder,Coffee Powder,Lassi,Sweet,Milk,Sugar,Butter,Yougurt,"
T1312,"Ghee,Cheese,Sweet,"
T1313,"Coffee Powder,Bread,Cheese,Butter,"
T1314,"Sweet,Sugar,Tea Powder,Cheese,Coffee Powder,Butter,Panner,"
T1315,"Ghee,Butter,Bread,Tea Powder,Coffee Powder,Sweet,Sugar,"
T1316,"Yougurt,Milk,Tea Powder,Butter,"
T1317,"Bread,Lassi,Coffee Powder,Milk,Butter,"
T1318,"Ghee,Bread,Cheese,Butter,Tea Powder,Coffee Powder,Panner,"
T1319,"Milk,Tea Powder,Sweet,Butter,Ghee,Lassi,"
T1320,"Coffee Powder,Yougurt,Cheese,Butter,Sweet,Lassi,Ghee,"
T1321,"Sugar,Butter,Bread,Lassi,Sweet,Yougurt,"
T1322,"Milk,Sweet,Cheese,"
T1323,"Cheese,Bread,Coffee Powder,Sugar,Tea Powder,"
T1324,"Sweet,Yougurt,Panner,Sugar,"
T1325,"Coffee Powder,Lassi,Butter,Tea Powder,"
T1326,"Milk,Yougurt,Butter,"
T1327,"Butter,Yougurt,Lassi,Ghee,Coffee Powder,Cheese,"
T1328,"Bread,Tea Powder,Cheese,Panner,Yougurt,"
T1329,"Bread,Coffee Powder,Cheese,Yougurt,Milk,Lassi,"
T1330,"Lassi,Tea Powder,Ghee,Coffee Powder,Bread,Butter,Sugar,"
T1331,"Sugar,Panner,Sweet,Bread,Coffee Powder,"
T1332,"Panner,Ghee,Tea Powder,"
T1333,"Lassi,Sugar,Tea Powder,Coffee Powder,Yougurt,"
T1334,"Tea Powder,Milk,Panner,Coffee Powder,"
T1335,"Bread,Coffee Powder,Lassi,Sweet,Butter,Cheese,Panner,Sugar,"
T1336,"Coffee Powder,Lassi,Butter,Sugar,Yougurt,Panner,Sweet,"
T1337,"Milk,Sweet,Cheese,"
T1338,"Tea Powder,Bread,Sugar,Cheese,Milk,"
T1339,"Sweet,Yougurt,Butter,Lassi,"
T1340,"Cheese,Coffee Powder,Tea Powder,Bread,Sweet,Lassi,Panner,"
T1341,"Coffee Powder,Sweet,"
T1342,"Milk,Cheese,Coffee Powder,Butter,Ghee,"
T1343,"Cheese,Coffee Powder,Yougurt,Sweet,Butter,Lassi,"
T1344,"Yougurt,Sweet,Milk,Cheese,Tea Powder,"
T1345,"Lassi,Butter,Sweet,Tea Powder,Cheese,Panner,Bread,Milk,"
T1346,"Bread,Sugar,Butter,"
T1347,"Panner,Coffee Powder,Lassi,"
T1348,"Coffee Powder,Bread,"
T1349,"Tea Powder,Panner,Butter,Sweet,Yougurt,Lassi,Sugar,"
T1350,"Sugar,Yougurt,Ghee,"
T1351,"Ghee,Coffee Powder,Milk,"
T1352,"Milk,Bread,Sugar,Butter,Sweet,"
T1353,"Bread,Milk,Lassi,Butter,Sugar,Panner,"
T1354,"Butter,Tea Powder,Coffee Powder,Sugar,"
T1355,"Sugar,Lassi,Yougurt,Bread,Sweet,"
T1356,"Butter,Tea Powder,Cheese,Sweet,Milk,"
T1357,"Lassi,Coffee Powder,Ghee,"
T1358,"Tea Powder,Lassi,Sugar,Coffee Powder,Cheese,"
T1359,"Bread,Sweet,Ghee,Coffee Powder,Tea Powder,Milk,"
T1360,"Lassi,Sugar,Tea Powder,Coffee Powder,Bread,Butter,Ghee,"
T1361,"Bread,Ghee,Sugar,Panner,Milk,"
T1362,"Lassi,Butter,Tea Powder,Yougurt,Sugar,Panner,Coffee Powder,"
T1363,"Sweet,Ghee,Panner,Coffee Powder,Lassi,"
T1364,"Milk,Sweet,Ghee,Tea Powder,Coffee Powder,Butter,Panner,"
T1365,"Sweet,Butter,Tea Powder,Ghee,"
T1366,"Yougurt,Bread,Milk,"
T1367,"Sugar,Panner,"
T1368,"Yougurt,Butter,Sugar,"
T1369,"Milk,Cheese,Sweet,Panner,Yougurt,Bread,Ghee,"
T1370,"Panner,Coffee Powder,Milk,Tea Powder,"
T1371,"Tea Powder,Ghee,Sugar,Lassi,Bread,Sweet,"
T1372,"Yougurt,Milk,Cheese,Coffee Powder,Bread,Sugar,Ghee,"
T1373,"Butter,Milk,Sweet,Panner,"
T1374,"Bread,Milk,"
T1375,"Cheese,Tea Powder,"
T1376,"Tea Powder,Panner,Cheese,"
T1377,"Cheese,Sugar,Ghee,Yougurt,Sweet,"
T1378,"Lassi,Yougurt,"
T1379,"Bread,Coffee Powder,Yougurt,Panner,Tea Powder,Ghee,Cheese,Milk,Sweet,"
T1380,"Bread,Milk,Sweet,Ghee,"
T1381,"Panner,Tea Powder,"
T1382,"Panner,Cheese,Yougurt,Sugar,"
T1383,"Sugar,Panner,"
T1384,"Lassi,Bread,Milk,Panner,Sweet,Coffee Powder,Ghee,"
T1385,"Sugar,Panner,Tea Powder,Milk,Bread,"
T1386,"Ghee,Sugar,Cheese,Milk,"
T1387,"Lassi,Cheese,Milk,Tea Powder,"
T1388,"Sugar,Panner,Cheese,Coffee Powder,Yougurt,Ghee,"
T1389,"Bread,Milk,Panner,Lassi,Tea Powder,"
T1390,"Yougurt,Butter,Bread,Sweet,Cheese,"
T1391,"Panner,Coffee Powder,Lassi,Yougurt,Sweet,Ghee,Tea Powder,"
T1392,"Ghee,Milk,Coffee Powder,Butter,"
T1393,"Milk,Ghee,Sweet,"
T1394,"Bread,Yougurt,Butter,Milk,"
T1395,"Cheese,Yougurt,Coffee Powder,Bread,Tea Powder,"
T1396,"Tea Powder,Panner,Yougurt,Butter,Milk,Cheese,Lassi,"
T1397,"Butter,Panner,Ghee,Coffee Powder,"
T1398,"Butter,Yougurt,Sugar,Cheese,"
T1399,"Coffee Powder,Milk,Panner,Cheese,Lassi,Bread,Sweet,"
T1400,"Panner,Bread,Coffee Powder,"
T1401,"Tea Powder,Coffee Powder,Yougurt,Ghee,Butter,"
T1402,"Panner,Butter,Cheese,Coffee Powder,Sweet,"
T1403,"Panner,Sugar,Coffee Powder,Lassi,"
T1404,"Panner,Ghee,Sugar,"
T1405,"Sugar,Butter,Yougurt,Ghee,Coffee Powder,Milk,Lassi,Sweet,"
T1406,"Ghee,Milk,Cheese,Sweet,Tea Powder,Yougurt,Sugar,Lassi,"
T1407,"Bread,Sugar,Lassi,Tea Powder,Coffee Powder,Cheese,Panner,Sweet,"
T1408,"Sugar,Lassi,Cheese,Coffee Powder,Ghee,"
T1409,"Bread,Sweet,Tea Powder,Yougurt,"
T1410,"Sweet,Coffee Powder,"
T1411,"Cheese,Lassi,Bread,"
T1412,"Ghee,Yougurt,Cheese,Panner,Bread,Tea Powder,"
T1413,"Bread,Ghee,Coffee Powder,Sweet,Sugar,Panner,Lassi,"
T1414,"Sweet,Butter,Coffee Powder,Cheese,"
T1415,"Milk,Yougurt,Coffee Powder,Sweet,Lassi,Butter,Bread,Tea Powder,"
T1416,"Panner,Lassi,"
T1417,"Sugar,Cheese,Lassi,Butter,Panner,"
T1418,"Coffee Powder,Lassi,Ghee,Sugar,Tea Powder,Milk,Yougurt,Butter,"
T1419,"Cheese,Lassi,Coffee Powder,Bread,Panner,Yougurt,"
T1420,"Cheese,Ghee,Yougurt,Tea Powder,"
T1421,"Butter,Yougurt,Panner,Sugar,Coffee Powder,Bread,Sweet,Tea Powder,"
T1422,"Butter,Lassi,"
T1423,"Sugar,Bread,Butter,Tea Powder,Panner,"
T1424,"Tea Powder,Bread,Milk,Cheese,Sugar,Butter,"
T1425,"Butter,Yougurt,Cheese,Milk,Ghee,Lassi,"
T1426,"Ghee,Cheese,Lassi,"
T1427,"Sweet,Lassi,Bread,Sugar,Yougurt,Butter,Milk,"
T1428,"Ghee,Panner,Bread,Coffee Powder,"
T1429,"Milk,Cheese,Coffee Powder,Sweet,Bread,Lassi,"
T1430,"Tea Powder,Sweet,Lassi,Coffee Powder,"
T1431,"Tea Powder,Lassi,Yougurt,Sugar,Milk,Cheese,Sweet,Butter,"
T1432,"Sweet,Lassi,Tea Powder,Ghee,Butter,Yougurt,Bread,"
T1433,"Milk,Yougurt,Cheese,Lassi,"
T1434,"Bread,Tea Powder,Butter,Ghee,Yougurt,Sugar,Coffee Powder,Panner,"
T1435,"Tea Powder,Coffee Powder,Sweet,Bread,Ghee,Panner,"
T1436,"Tea Powder,Cheese,Coffee Powder,Panner,Sweet,"
T1437,"Butter,Sugar,Coffee Powder,Ghee,Panner,Bread,Milk,"
T1438,"Milk,Sweet,Butter,Yougurt,Ghee,Panner,Tea Powder,"
T1439,"Panner,Yougurt,Ghee,Butter,"
T1440,"Milk,Cheese,Coffee Powder,Bread,Ghee,"
T1441,"Milk,Butter,Lassi,"
T1442,"Lassi,Ghee,Milk,Yougurt,Sugar,Butter,Panner,"
T1443,"Butter,Yougurt,Coffee Powder,Tea Powder,Lassi,Bread,Panner,"
T1444,"Sugar,Panner,Cheese,"
T1445,"Lassi,Sweet,Cheese,Tea Powder,Milk,"
T1446,"Sugar,Panner,Yougurt,Sweet,Cheese,"
T1447,"Sugar,Coffee Powder,Ghee,Yougurt,Panner,Butter,Tea Powder,"
T1448,"Ghee,Panner,Coffee Powder,Sugar,Sweet,Milk,Yougurt,Lassi,"
T1449,"Lassi,Sweet,Milk,Coffee Powder,Tea Powder,Ghee,Bread,Butter,Cheese,"
T1450,"Tea Powder,Milk,Sugar,Yougurt,Bread,Sweet,Lassi,"
T1451,"Panner,Bread,Cheese,"
T1452,"Sweet,Cheese,Tea Powder,"
T1453,"Yougurt,Sugar,Butter,Bread,Ghee,"
T1454,"Lassi,Sweet,"
T1455,"Coffee Powder,Butter,Yougurt,Bread,Sugar,Cheese,Milk,"
T1456,"Milk,Sugar,"
T1457,"Coffee Powder,Sugar,Butter,Sweet,Panner,"
T1458,"Cheese,Coffee Powder,Sweet,Milk,"
T1459,"Tea Powder,Yougurt,Lassi,Coffee Powder,Ghee,Panner,Sweet,"
T1460,"Yougurt,Milk,Butter,Panner,Coffee Powder,Sugar,Lassi,"
T1461,"Lassi,Yougurt,Cheese,Sweet,Milk,Coffee Powder,Butter,"
T1462,"Cheese,Ghee,Sugar,Milk,Lassi,Butter,Tea Powder,"
T1463,"Yougurt,Milk,Sugar,Lassi,Bread,Butter,Sweet,"
T1464,"Ghee,Panner,Sweet,Tea Powder,Coffee Powder,"
T1465,"Coffee Powder,Sugar,Butter,Ghee,"
T1466,"Bread,Ghee,Sugar,"
T1467,"Cheese,Ghee,Bread,Sugar,Butter,Panner,Yougurt,"
T1468,"Coffee Powder,Cheese,"
T1469,"Sugar,Coffee Powder,Panner,Tea Powder,Cheese,Ghee,"
T1470,"Sweet,Coffee Powder,Sugar,"
T1471,"Coffee Powder,Cheese,Butter,Sweet,"
T1472,"Yougurt,Bread,Milk,Lassi,Coffee Powder,"
T1473,"Panner,Ghee,"
T1474,"Sweet,Tea Powder,Bread,Panner,Butter,"
T1475,"Cheese,Yougurt,Tea Powder,"
T1476,"Coffee Powder,Panner,Sugar,Milk,"
T1477,"Yougurt,Sweet,Coffee Powder,Butter,Bread,Milk,Ghee,Cheese,"
T1478,"Milk,Yougurt,Tea Powder,"
T1479,"Yougurt,Milk,Panner,Lassi,Sugar,"
T1480,"Coffee Powder,Tea Powder,Sugar,Panner,Ghee,Bread,"
T1481,"Lassi,Yougurt,"
T1482,"Lassi,Coffee Powder,Yougurt,Ghee,Tea Powder,Butter,Bread,Milk,Panner,"
T1483,"Bread,Butter,Ghee,Yougurt,Lassi,Milk,Sweet,Cheese,"
T1484,"Milk,Cheese,Lassi,Sugar,Coffee Powder,Sweet,Butter,Panner,Ghee,"
T1485,"Ghee,Milk,"
T1486,"Coffee Powder,Butter,Sugar,Cheese,Sweet,"
T1487,"Yougurt,Butter,Tea Powder,"
T1488,"Lassi,Yougurt,Tea Powder,"
T1489,"Sugar,Bread,Lassi,"
T1490,"Lassi,Yougurt,"
T1491,"Ghee,Coffee Powder,Cheese,"
T1492,"Sweet,Butter,Yougurt,Lassi,Panner,"
T1493,"Tea Powder,Bread,Sugar,Coffee Powder,Panner,Ghee,"
T1494,"Sweet,Cheese,Ghee,"
T1495,"Sugar,Coffee Powder,Yougurt,Milk,"
T1496,"Ghee,Sweet,Bread,Panner,Cheese,"
T1497,"Coffee Powder,Bread,Panner,"
T1498,"Tea Powder,Cheese,Panner,Bread,"
T1499,"Yougurt,Sugar,Lassi,Milk,Ghee,Tea Powder,"
T1500,"Coffee Powder,Butter,Cheese,Sugar,Yougurt,Panner,Tea Powder,Bread,"
T1501,"Cheese,Milk,Coffee Powder,Lassi,Sweet,Tea Powder,"
T1502,"Butter,Coffee Powder,Milk,Cheese,Bread,Sweet,"
T1503,"Cheese,Bread,Sweet,Sugar,Butter,Coffee Powder,Tea Powder,Yougurt,"
T1504,"Ghee,Sweet,Bread,Lassi,Panner,Coffee Powder,Cheese,"
T1505,"Lassi,Coffee Powder,Panner,Sugar,Ghee,Bread,Cheese,"
T1506,"Yougurt,Milk,"
T1507,"Lassi,Coffee Powder,Ghee,Sugar,Milk,Tea Powder,"
T1508,"Butter,Sugar,"
T1509,"Panner,Bread,Cheese,"
T1510,"Tea Powder,Milk,Bread,Coffee Powder,Ghee,Sugar,Cheese,"
T1511,"Milk,Cheese,Butter,Panner,Sugar,Tea Powder,Lassi,"
T1512,"Coffee Powder,Butter,Bread,Cheese,"
T1513,"Bread,Sweet,Sugar,Yougurt,Milk,"
T1514,"Butter,Lassi,Sweet,Milk,Bread,Sugar,Panner,"
T1515,"Yougurt,Sweet,Butter,Panner,Ghee,Tea Powder,Cheese,Lassi,"
T1516,"Panner,Bread,Lassi,Sweet,Coffee Powder,Yougurt,"
T1517,"Butter,Bread,Panner,Cheese,Lassi,Coffee Powder,"
T1518,"Cheese,Bread,Panner,"
T1519,"Panner,Yougurt,Sugar,Bread,"
T1520,"Tea Powder,Coffee Powder,"
T1521,"Ghee,Cheese,Butter,Coffee Powder,Yougurt,Panner,Lassi,Bread,"
T1522,"Sweet,Sugar,Tea Powder,Ghee,Yougurt,Bread,"
T1523,"Butter,Cheese,Milk,Lassi,Sugar,Ghee,"
T1524,"Butter,Panner,Lassi,Cheese,Coffee Powder,"
T1525,"Coffee Powder,Yougurt,Panner,Butter,"
T1526,"Bread,Yougurt,Tea Powder,Sweet,Ghee,Milk,"
T1527,"Sweet,Milk,Tea Powder,Bread,"
T1528,"Sugar,Tea Powder,Panner,Butter,Cheese,Milk,Bread,"
T1529,"Sugar,Tea Powder,Ghee,Milk,Yougurt,Cheese,Panner,"
T1530,"Yougurt,Sweet,Ghee,"
T1531,"Lassi,Sweet,Ghee,"
T1532,"Tea Powder,Milk,Lassi,"
T1533,"Panner,Cheese,Bread,"
T1534,"Bread,Lassi,Yougurt,"
T1535,"Sweet,Panner,Yougurt,Sugar,Lassi,"
T1536,"Lassi,Sugar,Bread,Ghee,Milk,Coffee Powder,Butter,Yougurt,Sweet,Tea Powder,Panner,"
T1537,"Lassi,Coffee Powder,"
T1538,"Tea Powder,Cheese,Milk,Sugar,Bread,Lassi,Coffee Powder,Butter,"
T1539,"Milk,Bread,Sugar,Yougurt,Cheese,Tea Powder,Coffee Powder,Panner,Lassi,"
T1540,"Panner,Yougurt,Sugar,Ghee,Milk,Butter,Tea Powder,Cheese,"
T1541,"Sugar,Panner,Coffee Powder,Bread,"
T1542,"Butter,Coffee Powder,Cheese,Yougurt,Milk,"
T1543,"Milk,Coffee Powder,Panner,Lassi,Ghee,Butter,Cheese,"
T1544,"Milk,Sugar,Yougurt,Tea Powder,"
T1545,"Sweet,Coffee Powder,Cheese,Panner,Lassi,Bread,Butter,Tea Powder,"
T1546,"Panner,Ghee,Bread,Butter,"
T1547,"Butter,Lassi,Bread,Yougurt,Milk,Tea Powder,Ghee,"
T1548,"Sugar,Bread,Panner,"
T1549,"Butter,Sugar,Tea Powder,Coffee Powder,Cheese,Bread,Yougurt,"
T1550,"Lassi,Coffee Powder,Panner,Sweet,Tea Powder,"
T1551,"Ghee,Panner,Coffee Powder,Milk,Butter,Sweet,Sugar,"
T1552,"Yougurt,Ghee,Lassi,"
T1553,"Ghee,Milk,Coffee Powder,Cheese,Sugar,Panner,Lassi,"
T1554,"Butter,Milk,Tea Powder,Lassi,Yougurt,Panner,"
T1555,"Yougurt,Panner,Milk,Ghee,Cheese,"
T1556,"Bread,Lassi,Milk,Panner,Yougurt,Ghee,Sugar,Tea Powder,"
T1557,"Butter,Sugar,Milk,Lassi,"
T1558,"Sugar,Coffee Powder,"
T1559,"Yougurt,Ghee,Lassi,Butter,Panner,"
T1560,"Butter,Milk,Ghee,"
T1561,"Bread,Lassi,Sugar,Panner,Butter,Cheese,"
T1562,"Butter,Tea Powder,Lassi,Milk,Coffee Powder,"
T1563,"Cheese,Yougurt,Panner,Milk,"
T1564,"Sugar,Tea Powder,"
T1565,"Sweet,Milk,Tea Powder,Lassi,Yougurt,Coffee Powder,"
T1566,"Tea Powder,Sweet,Sugar,"
T1567,"Lassi,Bread,"
T1568,"Lassi,Cheese,"
T1569,"Butter,Sugar,Lassi,Bread,Tea Powder,Yougurt,Cheese,Ghee,"
T1570,"Sweet,Tea Powder,Yougurt,"
T1571,"Sugar,Yougurt,Milk,Tea Powder,Cheese,Sweet,Butter,Ghee,Panner,"
T1572,"Lassi,Coffee Powder,Cheese,Ghee,Sugar,Bread,Sweet,Panner,Yougurt,"
T1573,"Panner,Bread,Butter,Coffee Powder,"
T1574,"Bread,Tea Powder,Lassi,Sugar,Yougurt,"
T1575,"Ghee,Panner,Milk,Butter,Coffee Powder,Cheese,"
T1576,"Lassi,Sugar,Yougurt,Butter,Milk,Coffee Powder,Panner,Tea Powder,"
T1577,"Milk,Panner,Lassi,Yougurt,"
T1578,"Sugar,Panner,Sweet,Bread,Butter,Lassi,"
T1579,"Lassi,Butter,Tea Powder,Ghee,Coffee Powder,Sugar,Milk,"
T1580,"Cheese,Yougurt,Lassi,Butter,"
T1581,"Tea Powder,Sweet,Coffee Powder,"
T1582,"Lassi,Cheese,Butter,Tea Powder,Panner,Sweet,Ghee,Sugar,"
T1583,"Bread,Coffee Powder,Ghee,Yougurt,Sugar,Lassi,Cheese,Panner,Butter,"
T1584,"Yougurt,Tea Powder,Butter,Cheese,"
T1585,"Coffee Powder,Bread,Panner,Sweet,"
T1586,"Yougurt,Butter,Sugar,Lassi,Cheese,Sweet,Bread,"
T1587,"Panner,Yougurt,"
T1588,"Cheese,Lassi,"
T1589,"Tea Powder,Sweet,"
T1590,"Panner,Cheese,Coffee Powder,Tea Powder,Butter,Yougurt,Ghee,"
T1591,"Butter,Bread,"
T1592,"Butter,Coffee Powder,Ghee,Sweet,Tea Powder,Panner,"
T1593,"Milk,Sweet,Coffee Powder,Tea Powder,Ghee,Cheese,Lassi,Bread,"
T1594,"Butter,Panner,Lassi,"
T1595,"Sugar,Tea Powder,Bread,Lassi,Milk,Butter,"
T1596,"Bread,Sugar,Ghee,Cheese,Butter,Sweet,Lassi,Tea Powder,"
T1597,"Bread,Coffee Powder,"
T1598,"Cheese,Lassi,"
T1599,"Sugar,Coffee Powder,Milk,Lassi,Tea Powder,Bread,Ghee,Cheese,"
T1600,"Bread,Ghee,Butter,"
